hsa:16,hsa:23,hsa:25,hsa:30,hsa:39,hsa:47,hsa:102,hsa:128,hsa:142,hsa:154,hsa:178,hsa:207,hsa:211,hsa:226,hsa:230,hsa:291,hsa:310,hsa:323,hsa:329,hsa:332,hsa:348,hsa:351,hsa:355,hsa:387,hsa:392,hsa:427,hsa:466,hsa:481,hsa:501,hsa:533,hsa:572,hsa:581,hsa:595,hsa:596,hsa:622,hsa:637,hsa:642,hsa:644,hsa:652,hsa:664,hsa:665,hsa:670,hsa:672,hsa:695,hsa:701,hsa:727,hsa:780,hsa:808,hsa:813,hsa:823,hsa:831,hsa:835,hsa:836,hsa:840,hsa:843,hsa:847,hsa:868,hsa:873,hsa:874,hsa:890,hsa:891,hsa:896,hsa:899,hsa:902,hsa:949,hsa:958,hsa:960,hsa:965,hsa:976,hsa:983,hsa:991,hsa:993,hsa:994,hsa:998,hsa:1001,hsa:1017,hsa:1019,hsa:1021,hsa:1022,hsa:1026,hsa:1027,hsa:1029,hsa:1050,hsa:1052,hsa:1062,hsa:1070,hsa:1111,hsa:1123,hsa:1153,hsa:1212,hsa:1213,hsa:1277,hsa:1282,hsa:1385,hsa:1398,hsa:1399,hsa:1429,hsa:1445,hsa:1452,hsa:1454,hsa:1459,hsa:1465,hsa:1500,hsa:1509,hsa:1514,hsa:1534,hsa:1605,hsa:1616,hsa:1633,hsa:1635,hsa:1643,hsa:1647,hsa:1662,hsa:1666,hsa:1676,hsa:1677,hsa:1738,hsa:1759,hsa:1786,hsa:1788,hsa:1802,hsa:1829,hsa:1831,hsa:1845,hsa:1846,hsa:1848,hsa:1861,hsa:1870,hsa:1891,hsa:1906,hsa:1950,hsa:1956,hsa:1958,hsa:1978,hsa:1981,hsa:1983,hsa:1994,hsa:2017,hsa:2037,hsa:2042,hsa:2048,hsa:2058,hsa:2063,hsa:2064,hsa:2065,hsa:2109,hsa:2113,hsa:2115,hsa:2131,hsa:2146,hsa:2184,hsa:2185,hsa:2195,hsa:2222,hsa:2263,hsa:2264,hsa:2274,hsa:2288,hsa:2309,hsa:2353,hsa:2356,hsa:2523,hsa:2534,hsa:2542,hsa:2548,hsa:2553,hsa:2582,hsa:2597,hsa:2624,hsa:2625,hsa:2673,hsa:2690,hsa:2736,hsa:2745,hsa:2767,hsa:2769,hsa:2770,hsa:2771,hsa:2778,hsa:2810,hsa:2817,hsa:2852,hsa:2886,hsa:2887,hsa:2896,hsa:2908,hsa:2920,hsa:2946,hsa:2954,hsa:2956,hsa:2958,hsa:2961,hsa:3028,hsa:3033,hsa:3066,hsa:3091,hsa:3098,hsa:3108,hsa:3122,hsa:3156,hsa:3157,hsa:3162,hsa:3202,hsa:3206,hsa:3251,hsa:3280,hsa:3300,hsa:3303,hsa:3308,hsa:3312,hsa:3315,hsa:3329,hsa:3337,hsa:3383,hsa:3385,hsa:3398,hsa:3416,hsa:3454,hsa:3480,hsa:3482,hsa:3486,hsa:3508,hsa:3551,hsa:3553,hsa:3566,hsa:3597,hsa:3611,hsa:3628,hsa:3638,hsa:3682,hsa:3693,hsa:3725,hsa:3775,hsa:3800,hsa:3815,hsa:3895,hsa:3909,hsa:3925,hsa:3930,hsa:3964,hsa:3978,hsa:3988,hsa:4016,hsa:4043,hsa:4067,hsa:4088,hsa:4125,hsa:4144,hsa:4154,hsa:4172,hsa:4200,hsa:4208,hsa:4216,hsa:4232,hsa:4282,hsa:4303,hsa:4312,hsa:4313,hsa:4331,hsa:4482,hsa:4582,hsa:4605,hsa:4609,hsa:4616,hsa:4638,hsa:4651,hsa:4690,hsa:4775,hsa:4776,hsa:4780,hsa:4783,hsa:4791,hsa:4792,hsa:4793,hsa:4794,hsa:4817,hsa:4836,hsa:4846,hsa:4850,hsa:4851,hsa:4860,hsa:4864,hsa:4891,hsa:4893,hsa:4925,hsa:4927,hsa:4931,hsa:4998,hsa:5018,hsa:5019,hsa:5048,hsa:5050,hsa:5054,hsa:5058,hsa:5092,hsa:5096,hsa:5106,hsa:5108,hsa:5110,hsa:5111,hsa:5154,hsa:5211,hsa:5223,hsa:5236,hsa:5255,hsa:5257,hsa:5261,hsa:5287,hsa:5289,hsa:5290,hsa:5300,hsa:5321,hsa:5331,hsa:5347,hsa:5355,hsa:5357,hsa:5359,hsa:5366,hsa:5373,hsa:5423,hsa:5427,hsa:5438,hsa:5440,hsa:5467,hsa:5468,hsa:5480,hsa:5498,hsa:5525,hsa:5529,hsa:5547,hsa:5566,hsa:5580,hsa:5583,hsa:5588,hsa:5601,hsa:5603,hsa:5607,hsa:5613,hsa:5627,hsa:5641,hsa:5654,hsa:5696,hsa:5699,hsa:5708,hsa:5710,hsa:5715,hsa:5716,hsa:5720,hsa:5721,hsa:5743,hsa:5747,hsa:5770,hsa:5777,hsa:5782,hsa:5788,hsa:5792,hsa:5796,hsa:5827,hsa:5829,hsa:5831,hsa:5836,hsa:5867,hsa:5873,hsa:5880,hsa:5883,hsa:5889,hsa:5891,hsa:5898,hsa:5899,hsa:5900,hsa:5909,hsa:5921,hsa:5925,hsa:5927,hsa:5971,hsa:5982,hsa:5985,hsa:5986,hsa:5993,hsa:5997,hsa:6009,hsa:6050,hsa:6117,hsa:6118,hsa:6119,hsa:6182,hsa:6184,hsa:6193,hsa:6194,hsa:6195,hsa:6251,hsa:6253,hsa:6275,hsa:6284,hsa:6304,hsa:6342,hsa:6347,hsa:6390,hsa:6443,hsa:6461,hsa:6464,hsa:6499,hsa:6500,hsa:6509,hsa:6597,hsa:6599,hsa:6603,hsa:6616,hsa:6622,hsa:6657,hsa:6659,hsa:6676,hsa:6696,hsa:6697,hsa:6709,hsa:6714,hsa:6772,hsa:6774,hsa:6777,hsa:6790,hsa:6793,hsa:6804,hsa:6810,hsa:6812,hsa:6813,hsa:6832,hsa:6839,hsa:6850,hsa:6856,hsa:6894,hsa:6908,hsa:6909,hsa:6915,hsa:6919,hsa:6944,hsa:6988,hsa:6990,hsa:7015,hsa:7016,hsa:7020,hsa:7027,hsa:7043,hsa:7048,hsa:7074,hsa:7077,hsa:7082,hsa:7088,hsa:7099,hsa:7105,hsa:7106,hsa:7153,hsa:7157,hsa:7158,hsa:7159,hsa:7165,hsa:7168,hsa:7264,hsa:7296,hsa:7319,hsa:7358,hsa:7376,hsa:7398,hsa:7416,hsa:7466,hsa:7485,hsa:7494,hsa:7511,hsa:7538,hsa:7690,hsa:7750,hsa:7849,hsa:7852,hsa:7866,hsa:7867,hsa:7874,hsa:7905,hsa:7982,hsa:7994,hsa:8050,hsa:8061,hsa:8091,hsa:8202,hsa:8204,hsa:8243,hsa:8270,hsa:8312,hsa:8318,hsa:8321,hsa:8324,hsa:8349,hsa:8396,hsa:8440,hsa:8444,hsa:8446,hsa:8480,hsa:8503,hsa:8508,hsa:8518,hsa:8520,hsa:8550,hsa:8553,hsa:8569,hsa:8573,hsa:8574,hsa:8607,hsa:8624,hsa:8678,hsa:8720,hsa:8726,hsa:8727,hsa:8731,hsa:8800,hsa:8804,hsa:8821,hsa:8826,hsa:8835,hsa:8837,hsa:8851,hsa:8869,hsa:8870,hsa:8878,hsa:8884,hsa:8895,hsa:8900,hsa:8914,hsa:8974,hsa:8985,hsa:8996,hsa:9016,hsa:9019,hsa:9053,hsa:9093,hsa:9097,hsa:9112,hsa:9124,hsa:9126,hsa:9128,hsa:9133,hsa:9134,hsa:9143,hsa:9170,hsa:9181,hsa:9183,hsa:9212,hsa:9217,hsa:9221,hsa:9246,hsa:9261,hsa:9267,hsa:9270,hsa:9275,hsa:9276,hsa:9289,hsa:9375,hsa:9448,hsa:9455,hsa:9467,hsa:9488,hsa:9491,hsa:9517,hsa:9519,hsa:9531,hsa:9533,hsa:9552,hsa:9637,hsa:9641,hsa:9650,hsa:9653,hsa:9670,hsa:9686,hsa:9688,hsa:9690,hsa:9695,hsa:9697,hsa:9702,hsa:9703,hsa:9709,hsa:9710,hsa:9712,hsa:9738,hsa:9761,hsa:9797,hsa:9801,hsa:9805,hsa:9813,hsa:9817,hsa:9833,hsa:9842,hsa:9847,hsa:9851,hsa:9854,hsa:9868,hsa:9897,hsa:9903,hsa:9915,hsa:9917,hsa:9918,hsa:9924,hsa:9926,hsa:9928,hsa:9943,hsa:9961,hsa:9988,hsa:10007,hsa:10013,hsa:10038,hsa:10046,hsa:10049,hsa:10051,hsa:10057,hsa:10058,hsa:10059,hsa:10099,hsa:10112,hsa:10123,hsa:10131,hsa:10146,hsa:10150,hsa:10153,hsa:10165,hsa:10174,hsa:10180,hsa:10190,hsa:10206,hsa:10221,hsa:10227,hsa:10237,hsa:10245,hsa:10270,hsa:10273,hsa:10276,hsa:10285,hsa:10298,hsa:10318,hsa:10320,hsa:10329,hsa:10362,hsa:10398,hsa:10434,hsa:10450,hsa:10451,hsa:10489,hsa:10491,hsa:10493,hsa:10494,hsa:10513,hsa:10523,hsa:10525,hsa:10557,hsa:10559,hsa:10589,hsa:10606,hsa:10610,hsa:10617,hsa:10641,hsa:10644,hsa:10652,hsa:10668,hsa:10670,hsa:10681,hsa:10682,hsa:10695,hsa:10730,hsa:10732,hsa:10765,hsa:10775,hsa:10776,hsa:10782,hsa:10797,hsa:10810,hsa:10813,hsa:10818,hsa:10845,hsa:10857,hsa:10892,hsa:10898,hsa:10904,hsa:10915,hsa:10921,hsa:10953,hsa:10954,hsa:10962,hsa:10969,hsa:10972,hsa:10973,hsa:11000,hsa:11004,hsa:11007,hsa:11011,hsa:11014,hsa:11031,hsa:11041,hsa:11044,hsa:11065,hsa:11072,hsa:11073,hsa:11098,hsa:11137,hsa:11142,hsa:11151,hsa:11157,hsa:11168,hsa:11182,hsa:11188,hsa:11200,hsa:11230,hsa:11232,hsa:11261,hsa:11284,hsa:11319,hsa:11325,hsa:11344,hsa:22794,hsa:22796,hsa:22809,hsa:22823,hsa:22827,hsa:22841,hsa:22883,hsa:22887,hsa:22889,hsa:22905,hsa:22908,hsa:22926,hsa:22934,hsa:23011,hsa:23013,hsa:23014,hsa:23029,hsa:23038,hsa:23039,hsa:23061,hsa:23076,hsa:23077,hsa:23097,hsa:23131,hsa:23139,hsa:23142,hsa:23149,hsa:23161,hsa:23200,hsa:23210,hsa:23212,hsa:23223,hsa:23224,hsa:23244,hsa:23271,hsa:23300,hsa:23321,hsa:23325,hsa:23326,hsa:23335,hsa:23338,hsa:23365,hsa:23368,hsa:23378,hsa:23386,hsa:23410,hsa:23443,hsa:23463,hsa:23499,hsa:23512,hsa:23522,hsa:23530,hsa:23536,hsa:23585,hsa:23588,hsa:23597,hsa:23635,hsa:23636,hsa:23647,hsa:23658,hsa:23659,hsa:23670,hsa:24149,hsa:25793,hsa:25803,hsa:25805,hsa:25825,hsa:25839,hsa:25874,hsa:25932,hsa:25966,hsa:25976,hsa:25987,hsa:26001,hsa:26020,hsa:26036,hsa:26054,hsa:26064,hsa:26128,hsa:26136,hsa:26227,hsa:26292,hsa:26511,hsa:26520,hsa:26993,hsa:27032,hsa:27095,hsa:27109,hsa:27242,hsa:27244,hsa:27336,hsa:27346,hsa:28969,hsa:29082,hsa:29083,hsa:29103,hsa:29763,hsa:29890,hsa:29911,hsa:29916,hsa:29928,hsa:29937,hsa:29978,hsa:30001,hsa:30836,hsa:30849,hsa:50810,hsa:50813,hsa:50814,hsa:50865,hsa:51001,hsa:51005,hsa:51015,hsa:51021,hsa:51024,hsa:51026,hsa:51031,hsa:51053,hsa:51056,hsa:51070,hsa:51071,hsa:51097,hsa:51116,hsa:51160,hsa:51170,hsa:51203,hsa:51282,hsa:51293,hsa:51335,hsa:51375,hsa:51382,hsa:51385,hsa:51422,hsa:51465,hsa:51466,hsa:51495,hsa:51569,hsa:51599,hsa:51635,hsa:51719,hsa:51742,hsa:53343,hsa:54205,hsa:54386,hsa:54438,hsa:54442,hsa:54499,hsa:54505,hsa:54512,hsa:54541,hsa:54623,hsa:54681,hsa:54733,hsa:54807,hsa:54850,hsa:54881,hsa:54915,hsa:54957,hsa:55008,hsa:55011,hsa:55012,hsa:55033,hsa:55038,hsa:55111,hsa:55127,hsa:55129,hsa:55148,hsa:55179,hsa:55256,hsa:55324,hsa:55556,hsa:55604,hsa:55608,hsa:55620,hsa:55699,hsa:55746,hsa:55748,hsa:55793,hsa:55818,hsa:55825,hsa:55837,hsa:55847,hsa:55893,hsa:55958,hsa:56654,hsa:56889,hsa:56924,hsa:56940,hsa:56997,hsa:57019,hsa:57048,hsa:57147,hsa:57149,hsa:57178,hsa:57192,hsa:57215,hsa:57406,hsa:57761,hsa:57804,hsa:58472,hsa:58478,hsa:58497,hsa:58533,hsa:60493,hsa:60528,hsa:63874,hsa:63933,hsa:64080,hsa:64422,hsa:64428,hsa:64429,hsa:64746,hsa:64781,hsa:64943,hsa:65057,hsa:65123,hsa:66008,hsa:79006,hsa:79071,hsa:79073,hsa:79080,hsa:79090,hsa:79094,hsa:79143,hsa:79170,hsa:79174,hsa:79187,hsa:79600,hsa:79643,hsa:79716,hsa:79850,hsa:79902,hsa:79921,hsa:79947,hsa:79961,hsa:80204,hsa:80212,hsa:80347,hsa:80349,hsa:80746,hsa:80758,hsa:81533,hsa:81544,hsa:83743,hsa:84159,hsa:84617,hsa:84722,hsa:84890,hsa:85236,hsa:85377,hsa:89910,hsa:90861,hsa:91137,hsa:91949,hsa:93487,hsa:93594,hsa:94239,hsa:116832,hsa:124583,hsa:147179,hsa:148022,hsa:200081,hsa:200734,hsa:256364,hsa:375346,hsa:388650
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
